0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US1900500,"Black Hawk County--Waterloo & Cedar Falls Cities PUMA, Iowa"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US1900900,"Scott County--Davenport City PUMA, Iowa"
59150,,1780,,50730,,2000,,46027,,2324,,4703,,1083,,3621,,1025,,442,,197,,308,,285,,141,,137,,191,,192,,202,,248,,202,,248,,0,,165,,0,,165,,0,,165,,0,,165,,56,,96,,23,,30,,209,,186,,2546,,689,,201,,131,,5183,,905,,7950000US1900100,"Sioux, Clay, Dickinson, O'Brien, Lyon, Emmet, Palo Alto & Osceola Counties PUMA; Iowa"
58928,,2012,,50992,,1941,,45669,,2073,,5323,,1193,,4272,,1031,,871,,518,,104,,92,,26,,48,,50,,60,,176,,195,,176,,195,,0,,165,,0,,165,,0,,165,,0,,165,,83,,99,,199,,195,,323,,288,,1614,,524,,418,,263,,5123,,1427,,7950000US1900200,"Cerro Gordo, Floyd, Kossuth, Hancock, Winnebago, Mitchell & Worth Counties PUMA; Iowa"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US1900400,"Bremer, Winneshiek, Fayette, Clayton, Allamakee, Chickasaw & Howard Counties PUMA; Iowa"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US1901300,"Story & Boone Counties--Ames City PUMA, Iowa"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US1900800,"Clinton, Muscatine, Jones & Cedar Counties PUMA; Iowa"
86597,,2693,,77809,,2706,,68913,,2806,,8896,,1464,,6765,,1164,,1632,,655,,386,,309,,27,,32,,86,,85,,329,,237,,329,,237,,0,,165,,0,,165,,0,,165,,0,,165,,156,,256,,97,,130,,177,,191,,2461,,778,,636,,373,,4932,,864,,7950000US1902100,"Southwest Iowa--Council Bluffs City PUMA, Iowa"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US1902000,"Woodbury & Plymouth Counties--Sioux City PUMA, Iowa"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US2001200,"Southwest Kansas--Dodge City, Garden City & Liberal City PUMA; Kansas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US2001500,"Southeast Kansas PUMA, Kansas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US2000802,"Shawnee (Outside Topeka City), Osage, Jackson, Brown & Wabaunsee Counties PUMA; Kansas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US2000100,"Northwest Kansas PUMA, Kansas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US2000300,"Riley, Geary & Pottawatomie Counties--Manhattan City PUMA; Kansas"
69910,,2132,,64140,,2336,,57485,,2285,,6655,,1151,,4622,,934,,1532,,654,,372,,215,,119,,103,,10,,29,,556,,377,,140,,124,,416,,358,,0,,181,,0,,181,,0,,181,,0,,181,,166,,168,,21,,20,,1222,,298,,553,,542,,3252,,895,,7950000US2000200,"North Central Kansas--Salina City PUMA, Kansas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US2001400,"East Central Kansas PUMA, Kansas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US2001100,"South Central Kansas PUMA, Kansas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US2000900,"Flint Hills Region--Emporia City PUMA, Kansas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US2001000,"Central Kansas--Hutchinson City PUMA, Kansas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US2000400,"Northeast Kansas PUMA, Kansas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US2000801,"Shawnee County (Central)--Topeka City PUMA, Kansas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US2000700,"Douglas County--Lawrence City PUMA, Kansas"
74725,,2499,,71511,,2511,,61861,,2701,,9650,,1672,,7272,,1537,,1301,,670,,382,,287,,27,,46,,668,,588,,420,,325,,420,,325,,0,,181,,0,,181,,0,,181,,0,,181,,28,,49,,96,,84,,250,,301,,880,,507,,167,,206,,1373,,449,,7950000US2000500,"Wyandotte County--Kansas City PUMA, Kansas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US2001302,"Sedgwick (Northeast) & Butler (North & East) Counties--Wichita City (Northeast) PUMA, Kansas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US2001304,"Sedgwick (South) & Butler (Southwest) Counties--Wichita (South) & Derby Cities PUMA, Kansas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US2001301,"Sedgwick (Northwest) & Harvey Counties--Wichita (Northwest) & Newton Cities PUMA, Kansas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4202003,"Westmoreland County (East) PUMA, Pennsylvania"
72057,,3779,,65678,,3587,,61235,,3280,,4443,,1128,,3414,,1067,,537,,305,,306,,270,,64,,106,,122,,117,,1096,,727,,1096,,727,,0,,182,,0,,182,,0,,182,,0,,182,,56,,64,,58,,77,,0,,182,,1434,,546,,553,,335,,3182,,707,,7950000US4202002,"Westmoreland County (Southwest)--Greensburg City PUMA, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4202001,"Westmoreland County (Northwest)--Murrysville Municipality & New Kensington City PUMA, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4803000,"Permian Basin Regional Planning Commission (Central)--Midland County--Midland City PUMA, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4802900,"Concho Valley COG--Tom Green County--San Angelo City PUMA, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4800300,"Panhandle Regional Planning Commission--Randall County--Amarillo City (South) PUMA, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4806701,"Cameron County (East)--Brownsville City (North) PUMA, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4806703,"Cameron County (South)--Brownsville City (Central) PUMA, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4806702,"Cameron County (West)--Harlingen & San Benito Cities PUMA, Texas"
75647,,4312,,68373,,4455,,59807,,4277,,8566,,1767,,6674,,1646,,911,,457,,682,,532,,162,,258,,137,,161,,350,,275,,311,,274,,39,,65,,0,,234,,0,,234,,0,,234,,0,,234,,41,,49,,1341,,902,,2283,,925,,581,,506,,2678,,848,,7950000US4804701,"Galveston County (Central, South & East)--Galveston, Texas City & La Marque Cities PUMA; Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4804702,"Galveston County (Northwest)--League City & Friendswood City PUMA, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4803100,"Permian Basin Regional Planning Commission (Central)--Ector County--Odessa City PUMA, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4805100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA; Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4802006,"Denton County (North & West)--Denton City (Outer) PUMA, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4802305,"Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635 PUMA, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4802317,"Dallas County (South)--DeSoto & Lancaster Cities PUMA, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4802310,"Dallas (Far North), Carrollton (Southeast) Cities & Addison Town--North of I-635 PUMA; Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4802309,"Dallas (Far North) & Richardson (Southwest) Cities PUMA, Texas"
67223,,5200,,56658,,4894,,50780,,4601,,5878,,1921,,4055,,1546,,782,,467,,411,,416,,630,,1032,,0,,234,,1993,,815,,1124,,568,,264,,223,,91,,152,,514,,394,,0,,234,,249,,294,,0,,234,,0,,234,,2992,,1221,,896,,581,,4435,,1146,,7950000US4802307,"Dallas City (Northeast)--East of US-75 PUMA, Texas"
71881,,6736,,64714,,6539,,60101,,6465,,4613,,1350,,3399,,1022,,444,,461,,362,,246,,97,,160,,311,,511,,1857,,842,,1541,,792,,0,,234,,0,,234,,316,,265,,0,,234,,149,,250,,0,,234,,201,,199,,934,,474,,149,,144,,3877,,1338,,7950000US4802306,"Dallas (Northeast) & Mesquite (North) Cities--North of I-30 & West of I-635 PUMA, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4802314,"Dallas City (East Central)--South of I-30 & East of I-35E PUMA, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4802319,"Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities PUMA, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4802312,"Dallas (West Central), University Park Cities & Highland Park Town PUMA; Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4802311,"Dallas City (North)--South of I-635 & West of US-75 PUMA, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4802316,"Dallas City (South Central)--North of I-20 & West of I-35E PUMA, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4802318,"Dallas County (Southwest)--Cedar Hill & Duncanville Cities PUMA, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4802315,"Dallas City (West Central)--East of Loop TX-12 & West of I-35E PUMA, Texas"
86758,,5240,,69103,,4487,,64821,,4181,,4282,,1145,,3612,,1059,,398,,332,,69,,115,,166,,193,,37,,61,,3247,,1031,,1874,,849,,47,,78,,446,,311,,880,,581,,0,,234,,482,,371,,163,,163,,304,,257,,5970,,1368,,1118,,774,,6371,,1342,,7950000US4802313,"Dallas City (Downtown)--North of I-30 PUMA, Texas"
65688,,2293,,58958,,3033,,51469,,3010,,7489,,1724,,4790,,1317,,1158,,700,,151,,149,,1158,,684,,232,,211,,137,,172,,29,,53,,0,,234,,0,,234,,108,,164,,0,,234,,0,,234,,99,,118,,0,,234,,177,,175,,1074,,589,,5243,,2155,,7950000US4801400,"Kaufman County PUMA, Texas"
114254,,8801,,99704,,7735,,85057,,6364,,14647,,3561,,9450,,2994,,1975,,1489,,574,,665,,1299,,1142,,1349,,1060,,1191,,679,,1191,,679,,0,,234,,0,,234,,0,,234,,0,,234,,446,,655,,0,,234,,0,,234,,565,,434,,746,,545,,11602,,3970,,7950000US4804905,"Fort Bend County (West & South) PUMA, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4804901,"Fort Bend County (East)--Missouri City PUMA, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4804902,"Fort Bend County (Northeast)--Sugar Land & Stafford Cities PUMA, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4804903,"Fort Bend County (Central)--Rosenberg City, Pecan Grove & New Territory PUMA; Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4805309,"Travis County (West, South & Outside Austin City) PUMA; Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4805308,"Austin City (Southwest), Lost Creek & Barton Creek PUMA; Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4805305,"Austin City (Northwest) PUMA, Texas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4805307,"Austin City (South) PUMA, Texas"
76209,,3580,,59904,,3129,,54469,,2973,,5435,,1224,,3749,,1005,,1240,,664,,186,,166,,76,,92,,184,,291,,5399,,1256,,1309,,643,,972,,464,,2881,,942,,237,,201,,0,,216,,188,,223,,515,,354,,996,,433,,2654,,1075,,389,,257,,6164,,1071,,7950000US0608105,"San Mateo County (East Central)--Redwood City, San Carlos & Belmont Cities PUMA; California"
59418,,4441,,43127,,3549,,38069,,3320,,5058,,1867,,3967,,1334,,746,,670,,122,,208,,60,,109,,163,,146,,9066,,1241,,561,,351,,3975,,762,,4154,,1005,,376,,315,,0,,216,,66,,91,,54,,91,,630,,486,,1705,,1251,,1200,,806,,3570,,1005,,7950000US0608103,"San Mateo County (Central)--San Mateo (North), Burlingame & Millbrae Cities PUMA; California"
71559,,3494,,53382,,3669,,44099,,3218,,9283,,2143,,5809,,1640,,2676,,1616,,40,,64,,665,,809,,93,,215,,11709,,2062,,3188,,1231,,5447,,1266,,2847,,1128,,227,,233,,0,,216,,928,,707,,448,,289,,170,,237,,1693,,872,,505,,348,,2724,,1038,,7950000US0608102,"San Mateo County (North Central)--South San Francisco, San Bruno & Brisbane Cities PUMA; California"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US0610703,"Tulare County (Outside Visalia, Tulare & Porterville Cities) PUMA; California"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US0610702,"Tulare County (West Central)--Tulare & Porterville Cities PUMA, California"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US0610701,"Tulare County (Northwest)--Visalia City PUMA, California"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US0603900,"Madera County--Madera City PUMA, California"
57807,,2921,,49946,,2918,,41948,,2912,,7998,,1869,,5936,,1614,,1533,,1172,,449,,471,,33,,54,,47,,77,,2674,,1044,,1678,,813,,0,,216,,847,,541,,149,,240,,0,,216,,76,,122,,0,,216,,438,,411,,843,,546,,484,,382,,3346,,1078,,7950000US0608506,"Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities PUMA; California"
62014,,2879,,53986,,3017,,50234,,2843,,3752,,1068,,2447,,831,,853,,401,,283,,450,,58,,96,,111,,133,,1261,,464,,833,,353,,123,,151,,268,,245,,37,,63,,0,,216,,82,,98,,102,,122,,342,,274,,1513,,545,,430,,332,,4298,,936,,7950000US0608507,"Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town PUMA; California"
56308,,3682,,50939,,3679,,45540,,3793,,5399,,1183,,4453,,1115,,678,,425,,0,,216,,268,,436,,0,,216,,1687,,521,,715,,291,,0,,216,,660,,297,,312,,222,,0,,216,,38,,63,,131,,124,,271,,239,,390,,248,,343,,233,,2509,,775,,7950000US0608512,"Santa Clara County (Central)--San Jose City (Southwest/Almaden Valley) PUMA, California"
55106,,4607,,48322,,4205,,39727,,3597,,8595,,1939,,6638,,1471,,1265,,1064,,462,,456,,107,,127,,123,,229,,2648,,1169,,1851,,1123,,47,,78,,622,,336,,128,,123,,0,,216,,238,,324,,0,,216,,46,,74,,866,,565,,382,,458,,2604,,800,,7950000US0608505,"Santa Clara County (North Central)--San Jose City (East Central) & Alum Rock PUMA, California"
52048,,4296,,47401,,3912,,42019,,3663,,5382,,1254,,3801,,1072,,837,,483,,408,,298,,336,,282,,0,,216,,1639,,631,,814,,513,,0,,216,,719,,385,,106,,131,,0,,216,,252,,195,,87,,107,,55,,90,,321,,271,,651,,436,,1642,,701,,7950000US0608513,"Santa Clara County (Central)--San Jose City (Southeast/Evergreen) PUMA, California"
70978,,4205,,61878,,3513,,56424,,3338,,5454,,1554,,3827,,1193,,1070,,778,,0,,216,,478,,378,,79,,127,,1731,,672,,751,,369,,390,,370,,538,,392,,52,,86,,0,,216,,142,,242,,83,,98,,901,,531,,1734,,1038,,665,,406,,3844,,951,,7950000US0608508,"Santa Clara County (Central)--San Jose (West Central) & Campbell Cities PUMA, California"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US0608514,"Santa Clara County (Central)--San Jose City (East Central/East Valley) PUMA, California"
57511,,4657,,51016,,4440,,44946,,3877,,6070,,2001,,3370,,1229,,2302,,1606,,198,,260,,56,,90,,144,,167,,1487,,676,,806,,551,,0,,216,,321,,271,,360,,255,,0,,216,,126,,156,,83,,136,,428,,308,,790,,657,,271,,221,,3310,,928,,7950000US0608511,"Santa Clara County (Central)--San Jose City (South Central/Branham) & Cambrian Park PUMA, California"
95216,,3719,,80800,,3914,,71321,,3907,,9479,,2081,,7981,,1916,,619,,770,,0,,216,,833,,850,,46,,77,,5111,,1199,,2281,,847,,434,,318,,1488,,548,,908,,506,,0,,216,,950,,644,,361,,280,,1806,,943,,3225,,1037,,262,,204,,2701,,1002,,7950000US0608503,"Santa Clara County (Northwest)--San Jose (Northwest) & Santa Clara Cities PUMA, California"
75200,,5344,,58952,,4602,,50787,,4200,,8165,,1895,,6584,,1883,,1266,,576,,97,,114,,101,,171,,117,,184,,6286,,1499,,2011,,841,,327,,224,,2628,,967,,1320,,594,,0,,216,,575,,395,,282,,269,,1004,,495,,3710,,1525,,638,,462,,3753,,1149,,7950000US0608509,"Santa Clara County (Central)--San Jose City (Northwest) PUMA, California"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US0605303,"Monterey (South & East) & San Benito Counties PUMA, California"
87250,,4196,,73549,,4091,,64291,,3784,,9258,,1923,,6843,,1510,,1447,,843,,172,,207,,488,,534,,308,,280,,1541,,720,,1384,,716,,0,,216,,157,,206,,0,,216,,0,,216,,170,,210,,254,,277,,542,,369,,2752,,705,,2035,,1246,,6407,,1233,,7950000US0605301,"Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUMA; California"
73020,,3822,,61696,,3918,,54654,,4101,,7042,,1478,,4697,,1051,,1182,,699,,733,,348,,209,,173,,221,,254,,544,,393,,401,,333,,0,,216,,0,,216,,32,,52,,111,,184,,65,,78,,0,,216,,59,,85,,753,,391,,7683,,2153,,2220,,805,,7950000US0605302,"Monterey County (Northeast)--Salinas City PUMA, California"
90279,,6231,,33262,,3710,,27288,,3449,,5974,,1283,,2848,,850,,1801,,883,,656,,454,,306,,314,,363,,399,,35502,,4088,,31471,,3928,,2454,,1279,,1029,,430,,503,,409,,45,,73,,1405,,693,,442,,309,,3008,,755,,7610,,1939,,2028,,859,,7022,,1586,,7950000US0607501,"San Francisco County (North & West)--Richmond District PUMA, California"
62128,,6155,,30513,,3833,,25261,,3399,,5252,,1431,,4422,,1290,,395,,365,,160,,144,,275,,266,,0,,216,,23210,,2958,,11027,,2138,,10228,,1895,,599,,365,,1356,,427,,0,,216,,231,,194,,438,,590,,418,,453,,2376,,923,,746,,490,,4196,,1316,,7950000US0607506,"San Francisco County (South Central)--Sunset District (South) PUMA, California"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US0400112,"Maricopa County--Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek PUMA; Arizona"
72645,,4972,,63428,,4586,,54872,,4036,,8556,,1730,,6929,,1520,,767,,560,,497,,324,,284,,223,,79,,133,,945,,436,,519,,302,,0,,218,,0,,218,,426,,311,,0,,218,,0,,218,,232,,257,,951,,841,,620,,312,,406,,222,,6063,,1383,,7950000US0400102,"Maricopa County--Mesa City (North Central) PUMA, Arizona"
81137,,6172,,70205,,5777,,61776,,5624,,8429,,2339,,6124,,2021,,1479,,881,,354,,293,,194,,252,,278,,234,,598,,328,,519,,301,,0,,218,,0,,218,,79,,129,,0,,218,,80,,134,,443,,284,,263,,219,,1454,,820,,519,,303,,7575,,1387,,7950000US0400101,"Maricopa County--Mesa City (East) PUMA, Arizona"
81204,,4347,,70805,,4715,,62016,,4306,,8789,,2001,,6870,,1875,,1355,,849,,89,,103,,475,,317,,0,,218,,67,,110,,67,,110,,0,,218,,0,,218,,0,,218,,0,,218,,0,,218,,168,,167,,267,,221,,152,,152,,835,,687,,8910,,2122,,7950000US0400100,"Maricopa County--Gilbert (South) & Queen Creek Towns PUMA, Arizona"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US0400108,"Maricopa County--Tempe (South) & Chandler (Northwest) Cities PUMA, Arizona"
56222,,5145,,48632,,4806,,43553,,4618,,5079,,1336,,3515,,1038,,1283,,822,,0,,218,,0,,218,,281,,243,,701,,519,,701,,519,,0,,218,,0,,218,,0,,218,,0,,218,,0,,218,,193,,219,,327,,322,,652,,383,,1157,,763,,4560,,1257,,7950000US0400120,"Phoenix City--Ahwatukee & South Mountain PUMA, Arizona"
73375,,7984,,68178,,7680,,56752,,7344,,11426,,2717,,9091,,2559,,1477,,926,,610,,454,,0,,218,,248,,415,,1919,,1453,,1919,,1453,,0,,218,,0,,218,,0,,218,,0,,218,,63,,107,,107,,102,,73,,104,,485,,356,,338,,309,,2212,,966,,7950000US0400121,"Phoenix (Southwest) & Tolleson Cities PUMA, Arizona"
56575,,4701,,48704,,5117,,42928,,4914,,5776,,1357,,3759,,1305,,903,,443,,781,,500,,288,,339,,45,,74,,2549,,1435,,2419,,1401,,0,,218,,0,,218,,130,,161,,0,,218,,627,,452,,429,,338,,701,,489,,362,,263,,480,,340,,2723,,1296,,7950000US0400124,"Maricopa County--Glendale City (South) PUMA, Arizona"
